Freq (GHz),Effective Dk (1),Effective Dk std (1),Losses (dB/mm),Losses std (dB/mm)
53.0,2.4098476133376034,0.008264230887681216,0.096039187296412,0.0009784651880632813
53.5,2.41036887908649,0.008282245774432699,0.09652180927836126,0.001716126006526843
54.0,2.410822205901723,0.008307350952140954,0.0974017759748979,0.0024547670939887843
54.5,2.4114818401166733,0.008335158018656636,0.09826543533277138,0.0029796078166552647
55.0,2.412291097721823,0.008354715021656463,0.09918701740857422,0.003244167388103729
55.5,2.412948257095783,0.00835835002008648,0.10018959257838529,0.0032305337125197774
56.0,2.413459636344328,0.00835926131288533,0.10073468116088614,0.0030658961764498892
56.5,2.4138871104381376,0.008365043768858852,0.10153388283170461,0.003164519289691412
57.0,2.414342030731454,0.008361142210341496,0.10270950236567566,0.0031586165552724517
57.50000000000001,2.4148847079670945,0.008356093535536758,0.10378440652210129,0.003184681121018563
58.00000000000001,2.415649911712837,0.008342790921149345,0.10501780699392974,0.0031215183722547815
58.50000000000001,2.4161952208700197,0.008337810271930429,0.10618947674752259,0.0030598539364627792
59.00000000000001,2.4170832695826863,0.008333719370108263,0.1068218451444872,0.002979312083365404
59.50000000000001,2.4177767891504707,0.00834531850078565,0.10767233215356356,0.003046473746514974
60.00000000000001,2.4185880204112107,0.00835978087942455,0.10864895208756889,0.003133646485524621
60.50000000000001,2.4194109757679447,0.008373286615494979,0.10974522741534655,0.003110263295238015
61.00000000000001,2.4200617984485158,0.008379781885946241,0.11135045750044248,0.0030786542733531475
61.50000000000001,2.420832313097994,0.008375607130601424,0.11293385101819478,0.00311103345852857
62.00000000000001,2.4217420292569916,0.00836375222902773,0.11442575128418617,0.0031592691511091306
62.50000000000001,2.4225793378852494,0.00836076323829682,0.11572207373478709,0.003270133959073865
63.00000000000001,2.4235294358983794,0.008355129163274922,0.11737077273395806,0.0033088395381880935
63.50000000000001,2.4241727887317936,0.008364547885479093,0.1190083373505995,0.00336425843174991
64.0,2.4249229983207026,0.008371187111787309,0.12090609600234264,0.0033986516262025286
64.5,2.4256705620127903,0.008381158090796422,0.12198420719534375,0.0033311223252984997
